事件guid,规则名称,描述,预警时间,状态,级别
cf3992dfc67e40cfbaf11fd8daf58123,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省青岛市市南区全总29号餐厅,2019/7/25 12:41,已确定,医院级
d050191de89048d5a5ad3e11fb379805,疑似共同食品聚集,食品名称：烤猪肉;加工及包装方式：餐饮服务业,2019/8/5 12:06,已排除,医院级
9f0a15f1c8e34b3a9868e6efef56a239,疑似共同食品聚集,食品名称：烤肉;加工及包装方式：餐饮服务业,2019/7/30 16:08,已排除,医院级
9ec8917a15314b1987edad6d79a16715,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省青岛市城阳区城阳利群1+1海鲜烧肉自助,2019/8/27 16:09,已确定,医院级
f472e85dea064bfd85c0bbe660d3e282,疑似共同食品聚集,食品名称：烤猪肉;加工及包装方式：餐饮服务业,2019/8/16 16:11,已排除,医院级
f14a0475403f467187895b4960c4a308,疑似共同食品聚集,食品名称：生日蛋糕;加工及包装方式：餐饮服务业,2019/12/16 12:16,已确定,医院级
f8cf767462a24484a9d658db4086fe64,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省青岛市市南区全总29号餐厅,2019/7/25 2:38,已确定,医院级
3bf8fc3615294ae5adc94cf855d1f55d,疑似共同食品聚集,食品名称：炒扁豆;加工及包装方式：餐饮服务业,2019/9/26 12:11,已确定,医院级
28ea0231649846548c4d2bc9a1caa831,疑似共同食品聚集,食品名称：鱼肉;加工及包装方式：餐饮服务业,2019/7/23 0:06,已确定,医院级
0c2dc2ee6c0c46bc8e3506eaea26740c,疑似共同食品聚集,食品名称：桃子;加工及包装方式：餐饮服务业,2019/8/2 16:06,已排除,医院级
0f060629bb934fa1ba0ce8563999f75d,疑似共同地点聚集,进食场所：学校;详细进食地点：山东省青岛市李沧区工贸学校食堂,2019/11/27 12:15,已确定,医院级
0ff73bbc29024d5dbdaa99eb983c284a,疑似共同食品聚集,食品名称：烤肉;加工及包装方式：餐饮服务业,2019/9/19 16:12,已排除,医院级
1a180d260e194464af26ff7096e7f83f,疑似共同食品聚集,食品名称：蛋炒饭;加工及包装方式：餐饮服务业,2019/10/11 12:12,已确定,医院级
1df794c35c0f4146b38f788ccc081e1d,疑似共同食品聚集,食品名称：烤肉;加工及包装方式：餐饮服务业,2019/8/22 16:11,已排除,医院级
88e6a95716e44b9698fa187c3f404ae6,疑似共同地点聚集,进食场所：街头食品;详细进食地点：山东省青岛市李沧区街头,2019/7/9 2:58,已排除,医院级
86aa8bc6f2d846e2a9907042af724b9a,疑似共同食品聚集,食品名称：螃蟹.虾;加工及包装方式：餐饮服务业,2019/8/28 12:09,已确定,医院级
9618f52ac55842bcb17c5ef363f2c17c,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省青岛市李沧区永年路乡村饺子馆,2019/10/8 12:11,已确定,医院级
9762acffebfd4f0ca4e8a1901f894712,疑似共同食品聚集,食品名称：烤鸭;加工及包装方式：餐饮服务业,2019/8/8 16:07,已确定,医院级
763596cf8ae14f1380a08a37be5fd548,疑似共同食品聚集,食品名称：五花肉;加工及包装方式：餐饮服务业,2019/7/23 0:04,已确定,医院级
4d1e337356344e41a0f8a84a9a027502,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省济南市市中区饭店,2019/8/20 16:10,已排除,医院级
5af2a4f2faba4424819bc4dd01fc0b11,疑似共同地点聚集,进食场所：其他;详细进食地点：山东省济南市市中区单位,2019/10/11 16:12,已排除,医院级
2e1212579374424f83fe1e3b5132f082,疑似共同地点聚集,进食场所：其他;详细进食地点：山东省济南市市中区单位,2019/7/30 12:04,已排除,医院级
44adcaa9188240269257820b53536de6,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省济南市市中区振华商厦,2019/7/5 2:58,已确定,医院级
e60e84c45ff9444688ad418e70fa335f,疑似共同食品聚集,食品名称：烤肉;加工及包装方式：餐饮服务业,2019/7/26 14:06,已排除,医院级
f89768856ae0435e9ef45d60d30aa74c,疑似共同食品聚集,食品名称：混合食物宴席;加工及包装方式：餐饮服务业,2019/8/13 1:08,已确定,医院级
229a318e18ba489fac09cab20ced7d04,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：湖南省郴州市宜章县玉溪镇得月楼,2019/8/13 1:07,已确定,医院级
50b9ad87d6004f58aa853505ba69410e,疑似共同食品聚集,食品名称：包子;加工及包装方式：餐饮服务业,2019/12/3 16:17,已排除,医院级
b9d79feeb63a4931bc14b2307d6ba22e,疑似共同食品聚集,食品名称：土豆粉;加工及包装方式：餐饮服务业,2019/12/6 16:17,已排除,医院级
ffc493ea440d4ae886c39dcd2f02a9c0,疑似共同食品聚集,食品名称：牛肉粉;加工及包装方式：餐饮服务业,2019/11/15 12:15,已排除,区县级
216fe42cd2a44f9ab16d43ecf217f5ce,疑似共同食品聚集,食品名称：糯米饭;加工及包装方式：餐饮服务业,2019/10/11 16:13,已排除,区县级
2145be41710e4916825f049f57395ab5,疑似共同食品聚集,食品名称：青瓜;加工及包装方式：餐饮服务业,2019/8/16 1:09,已确定,医院级
150898d79c8c4198a1937729e98c657e,疑似共同食品聚集,食品名称：水煮鱼;加工及包装方式：餐饮服务业,2019/11/1 12:15,已排除,医院级
1304fc07b88e4be686b3f577d771629a,疑似共同地点聚集,进食场所：单位食堂;详细进食地点：福建省泉州市石狮市石狮夏令营基地食堂,2019/8/23 12:09,已排除,医院级
2d1db15cb6df49949df846f61625e7be,疑似共同地点聚集,进食场所：餐饮业-其他;详细进食地点：福建省泉州市石狮市湖东餐馆,2019/9/5 16:10,已确定,医院级
56231900308843e19479f43af5206c8e,疑似共同食品聚集,食品名称：炒肉;加工及包装方式：餐饮服务业,2019/9/5 16:11,已确定,医院级
7151fc0e27e8464fb0545983894edd28,疑似共同食品聚集,食品名称：豆角;加工及包装方式：餐饮服务业,2019/8/16 1:09,已确定,医院级
754c24ae81d04c419b7b24068a360964,疑似共同食品聚集,食品名称：海虾;加工及包装方式：餐饮服务业,2019/9/5 16:12,已确定,医院级
775249e88fd1413ca6267d2fa27612d5,疑似共同食品聚集,食品名称：鸡腿;加工及包装方式：餐饮服务业,2019/8/23 12:10,已排除,医院级
87342de5132a4983909acad9eae4a846,疑似共同食品聚集,食品品牌：无品牌;食品名称：果冻;加工及包装方式：预包装,2019/8/23 12:10,已确定,医院级
f9eb2507376b44e8b3899a21be7e920c,疑似共同地点聚集,进食场所：单位食堂;详细进食地点：福建省泉州市石狮市宝盖镇森宝服装公司单位食堂,2019/8/16 1:08,已确定,医院级
af0c150d0f9449ff8dadeef91e01c99d,疑似共同食品聚集,食品品牌：无品牌;食品名称：冰淇淋;加工及包装方式：预包装,2019/8/23 12:10,已排除,医院级
54d9f1bfe0584ed4aa1f84fd8be45ee5,疑似共同地点聚集,进食场所：其他;详细进食地点：河北省张家口市桥西区大境门社区卫生服务中心,2019/7/3 2:58,已排除,医院级
5399fdfcd1b348d88ca544b8ea629b84,疑似共同食品聚集,食品品牌：N多寿司;食品名称：N多寿司;加工及包装方式：餐饮服务业,2019/7/3 3:05,已排除,医院级
589cc6f2e000403db51c0bb060a16337,疑似共同食品聚集,食品品牌：得益;食品名称：酸奶;加工及包装方式：预包装,2019/8/23 12:10,已确定,医院级
2b1f849352244d5193c00ab59aad715a,疑似共同地点聚集,进食场所：学校;详细进食地点：广东省茂名市信宜市信宜市华侨中学,2019/9/14 12:11,已确定,区县级
9abe8a9ccf49427cb8d1238933bc7634,疑似共同地点聚集,进食场所：学校;详细进食地点：广东省茂名市信宜市信宜市第二中学,2019/9/14 12:11,已确定,区县级
0dde6d79ec7b4e8996b25954c4a83489,疑似共同食品聚集,食品名称：大饼卷猪肉;加工及包装方式：餐饮服务业,2019/8/13 12:10,已排除,医院级
13d668f49ded493587a028503592db4e,疑似共同地点聚集,进食场所：零售店;详细进食地点：陕西省延安市富县北道德,2019/7/4 2:59,已排除,医院级
35f689dce8c240719607438720ed626e,疑似共同食品聚集,食品名称：串串;加工及包装方式：餐饮服务业,2019/7/27 12:02,已排除,医院级
82a692d2e929450687f4df9854e50df7,疑似共同食品聚集,食品名称：串串;加工及包装方式：餐饮服务业,2019/7/26 14:06,已排除,医院级
baeba3644a8c4f0c9e0c449430b04fba,疑似共同食品聚集,食品名称：火锅;加工及包装方式：餐饮服务业,2019/11/8 16:15,已排除,医院级
d59bf2cdba7f41c688ab3e2bf7201f23,疑似共同食品聚集,食品名称：肉夹馍;加工及包装方式：餐饮服务业,2019/7/27 12:02,已排除,医院级
b3fbb72aff6f4bfcae7c52f284ef6550,疑似共同食品聚集,食品名称：煮大虾;加工及包装方式：餐饮服务业,2019/8/9 12:09,已排除,医院级
ee0f30fec7434c11ae5a7f3c6327b0f7,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：辽宁省阜新市阜新蒙古族自治县饭店,2019/8/6 12:04,已排除,医院级
492499de069c47c4968c03431df2a4af,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：辽宁省阜新市阜新蒙古族自治县饭店,2019/8/16 12:09,已排除,医院级
772e79f73d9345a2b4b6b1b2cef13a52,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省临沂市平邑县地方镇邱上村幸福门饭店,2019/8/10 16:08,已排除,医院级
52c7dff6731b4d71be9b9a6331c52f8a,疑似共同食品聚集,食品名称：炖鸡 鱼等;加工及包装方式：餐饮服务业,2019/8/10 16:09,已排除,医院级
769104a7899440b2843e4a4503a4c505,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省济宁市泗水县饭店,2019/10/7 16:11,已排除,区县级
75fb4f8fa86a47a98fd8a00b98efffd0,疑似共同食品聚集,食品品牌：伊利;食品名称：雪糕;加工及包装方式：预包装,2019/7/30 12:04,已排除,区县级
3091dced333048df9875cb8c750d272c,疑似共同食品聚集,食品品牌：银麦;食品名称：冰镇啤酒;加工及包装方式：预包装,2019/6/30 20:14,已排除,区县级
af9d1d7a3bcf4068a5801d69c3bdf008,疑似共同地点聚集,进食场所：饭店（酒店）;详细进食地点：山东省济宁市泗水县饭店,2019/8/11 12:08,已排除,区县级
9c6451d49bf3400b865dab056929aa15,疑似共同食品聚集,食品品牌：伊利;食品名称：雪糕;加工及包装方式：预包装,2019/6/30 19:15,已排除,区县级
9d665bf1c22849149e67ca539c7ab806,疑似共同食品聚集,食品名称：烤鸡蛋;加工及包装方式：餐饮服务业,2019/12/16 16:17,已排除,医院级
df279278785e4644895aa9a5cb1a2f66,疑似共同地点聚集,进食场所：街头食品;详细进食地点：福建省泉州市洛江区双阳,2019/9/25 1:11,已排除,医院级
6776cac5a8b2427aac393a3548124c52,疑似共同地点聚集,进食场所：街头食品;详细进食地点：福建省泉州市洛江区河市,2019/11/2 12:14,已排除,医院级
aa17e4de96214d59a682af3abae0c797,疑似共同地点聚集,进食场所：食品店;详细进食地点：河北省沧州市运河区食品店,2019/10/16 16:13,已排除,医院级
a5138484ccfe4ce288aa4b5f2ee81ae5,疑似共同食品聚集,食品名称：油条;加工及包装方式：餐饮服务业,2019/8/5 12:06,已排除,区县级
a63bcb2d45424322a0e9487f8f92db1b,疑似共同食品聚集,食品品牌：蒙牛;食品名称：牛奶;加工及包装方式：预包装,2019/12/18 12:17,已排除,区县级
9da1adfe5eda4539a68653a0e67b9777,疑似共同食品聚集,食品品牌：蒙牛;食品名称：雪糕;加工及包装方式：预包装,2019/7/27 12:02,已排除,区县级
afc9f2ca115a4c0ab0eb0204e9dc2c64,疑似共同食品聚集,食品品牌：蒙牛;食品名称：牛奶;加工及包装方式：预包装,2019/7/30 12:04,已排除,区县级
b2e1a08ba4db42d3ba7fcff8ae0fe65c,疑似共同食品聚集,食品品牌：蒙牛;食品名称：雪糕;加工及包装方式：预包装,2019/8/3 1:05,已排除,区县级
bc5d0bd12990481fadb03b0372bee129,疑似共同食品聚集,食品名称：猪肉蒸包;加工及包装方式：餐饮服务业,2019/7/27 12:02,已排除,区县级
b6facbef1dad42fb98ffe0a294def174,疑似共同食品聚集,食品品牌：伊利;食品名称：凉牛奶;加工及包装方式：预包装,2019/8/25 1:10,已排除,区县级
e48611b4316f4891ab7b3a132ab6c98b,疑似共同食品聚集,食品品牌：伊利;食品名称：雪糕;加工及包装方式：预包装,2019/9/10 12:11,已排除,区县级
d552a56f0a3346feac432110401d6680,疑似共同食品聚集,食品品牌：青岛啤酒;食品名称：冰镇啤酒;加工及包装方式：预包装,2019/7/6 3:18,已排除,区县级
d26bc6ff8b2543fbba4c398c27b4d5f3,疑似共同食品聚集,食品品牌：蒙牛;食品名称：雪糕;加工及包装方式：预包装,2019/7/11 3:34,已排除,区县级
daf5b7a47059453c9bb22b36bbfe9ca1,疑似共同食品聚集,食品品牌：伊利;食品名称：雪糕;加工及包装方式：预包装,2019/7/21 3:33,已排除,区县级
cf586600e1e54641ab04bf0949e02542,疑似共同食品聚集,食品品牌：趵突泉啤酒;食品名称：啤酒;加工及包装方式：预包装,2019/9/3 12:11,已排除,区县级
c9df43fa55a14d458ad0299cc617b0d3,疑似共同食品聚集,食品名称：猪肉蒸包;加工及包装方式：餐饮服务业,2019/11/17 1:15,已排除,区县级
bfdaf71d7ee94044ba85b308a617f9be,疑似共同食品聚集,食品品牌：伊利;食品名称：雪糕;加工及包装方式：预包装,2019/7/22 20:18,已排除,区县级
ede66ca38d2d49b9ba0defcc06d56d45,疑似共同食品聚集,食品品牌：青岛;食品名称：啤酒;加工及包装方式：预包装,2019/10/21 16:16,已排除,区县级
ec81ecf1f5ce43a39268669f048f01be,疑似共同食品聚集,食品名称：烤羊肉串;加工及包装方式：餐饮服务业,2019/8/8 12:06,已排除,区县级
f2b3d9cf4f1e46c4887bec84b28aa2eb,疑似共同食品聚集,食品名称：猪肉火烧;加工及包装方式：餐饮服务业,2019/9/6 1:10,已排除,区县级
fb0ee879ad3548e1b019ad5c318dea06,疑似共同食品聚集,食品品牌：顶喜;食品名称：雪糕;加工及包装方式：预包装,2019/7/10 3:19,已排除,区县级
fe08658663724128ba3b7f5348b7e7d2,疑似共同食品聚集,食品名称：猪肉火烧;加工及包装方式：餐饮服务业,2019/7/27 12:02,已排除,区县级
fd50dae410ce4a7f87885c8c3c082cc1,疑似共同食品聚集,食品名称：猪肉包子;加工及包装方式：餐饮服务业,2019/7/31 16:07,已排除,区县级
649fe8e4a903480393bfc24c5ea3f06d,疑似共同食品聚集,食品品牌：青岛;食品名称：啤酒;加工及包装方式：预包装,2019/9/8 1:10,已排除,区县级
6252bf0f8a614e7fb67d9c7dd0df8598,疑似共同食品聚集,食品品牌：伊利  ;食品名称：雪糕;加工及包装方式：预包装,2019/7/8 3:11,已排除,区县级
6c074b51b8e449df8e311a2e16ac1169,疑似共同食品聚集,食品名称：烤羊肉串;加工及包装方式：餐饮服务业,2019/7/23 0:09,已排除,区县级
6b333a4deaf94d0a9036af4069ecde94,疑似共同食品聚集,食品品牌：青岛啤酒;食品名称：青岛啤酒;加工及包装方式：预包装,2019/7/3 3:06,已确定,区县级
69032a5d965148b79fec02a6895d810d,疑似共同食品聚集,食品名称：油条;加工及包装方式：餐饮服务业,2019/12/11 1:16,已排除,区县级
6a7d49d9a3bc47ee849a6bb6c8f25703,疑似共同食品聚集,食品名称：烤羊肉串;加工及包装方式：餐饮服务业,2019/9/21 12:12,已排除,区县级
5376e5afe04a4a08a0946561cccebff5,疑似共同食品聚集,食品品牌：可口可乐;食品名称：可口可乐;加工及包装方式：预包装,2019/9/16 12:11,已排除,区县级
596f42dc62294ed9bdf9e8b10a7fe029,疑似共同食品聚集,食品品牌：蒙牛;食品名称：雪糕;加工及包装方式：预包装,2019/7/26 14:06,已排除,区县级
5be9a6a7e0394befbdffdafdddc22602,疑似共同食品聚集,食品名称：豆腐脑;加工及包装方式：餐饮服务业,2019/10/29 16:15,已排除,区县级
832fc50e78d2442bb002245940cdf01b,疑似共同食品聚集,食品名称：猪肉火烧;加工及包装方式：餐饮服务业,2019/12/26 12:18,已排除,区县级
